,frame,timestamp,upper_x_0,upper_y_0,upper_x_1,upper_y_1,upper_x_2,upper_y_2,upper_x_3,upper_y_3,upper_x_4,upper_y_4,upper_x_5,upper_y_5,upper_x_6,upper_y_6,upper_x_7,upper_y_7,upper_x_8,upper_y_8,upper_x_9,upper_y_9,upper_x_10,upper_y_10,upper_x_11,upper_y_11,upper_x_12,upper_y_12,upper_x_13,upper_y_13,upper_x_14,upper_y_14,upper_x_15,upper_y_15,upper_x_16,upper_y_16,upper_x_17,upper_y_17,upper_x_18,upper_y_18,upper_x_19,upper_y_19,upper_x_20,upper_y_20,upper_x_21,upper_y_21,lower_x_0,lower_y_0,lower_x_1,lower_y_1,lower_x_2,lower_y_2,lower_x_3,lower_y_3,lower_x_4,lower_y_4,lower_x_5,lower_y_5,lower_x_6,lower_y_6,lower_x_7,lower_y_7,lower_x_8,lower_y_8,lower_x_9,lower_y_9,lower_x_10,lower_y_10,lower_x_11,lower_y_11,lower_x_12,lower_y_12,lower_x_13,lower_y_13,lower_x_14,lower_y_14,lower_x_15,lower_y_15,lower_x_16,lower_y_16,lower_x_17,lower_y_17,lower_x_18,lower_y_18,lower_x_19,lower_y_19,lower_x_20,lower_y_20,lower_x_21,lower_y_21
308,308,5133,656.95776,2057.0405,698.65265,2049.6426,756.8264,2045.7021,831.5841,2042.5062,936.51434,2039.2021,1049.1748,2056.4602,1161.5043,2035.4061,1266.9628,2037.2806,1345.0646,2039.0854,1404.7952,2043.1821,1448.7562,2048.4824,1422.1403,2059.7393,1372.2107,2066.565,1311.8602,2074.816,1241.7831,2086.4983,1154.4048,2102.0112,1050.202,2113.5593,946.81824,2104.2456,859.66797,2090.5088,789.756,2081.931,731.34894,2074.2366,687.2353,2067.8865,1422.1403,2059.7393,1359.826,2121.828,1309.6007,2163.5881,1241.6287,2200.8933,1158.0052,2228.5012,1061.5426,2238.9634,963.54047,2228.9749,879.9239,2206.9768,807.8327,2171.2856,754.33093,2130.4102,687.2353,2067.8865,656.95776,2057.0405,710.31995,2142.1682,772.83606,2220.9368,852.76654,2295.6868,951.55176,2340.2546,1063.3381,2352.327,1175.8882,2336.487,1272.0651,2289.0085,1347.5184,2213.8274,1404.5383,2131.2837,1448.7562,2048.4824
309,309,5150,656.7025,2056.901,698.2058,2049.622,756.0514,2045.7017,830.6344,2042.5138,935.1571,2039.2815,1047.6512,2056.6807,1159.8724,2035.8132,1265.1879,2038.0785,1343.0543,2040.1948,1402.5065,2044.4895,1446.412,2049.7996,1419.6969,2060.9504,1369.7426,2067.9297,1309.8994,2075.9814,1240.1587,2087.283,1152.9456,2102.4353,1048.9508,2113.7622,945.641,2104.338,858.7662,2090.561,789.14465,2081.9438,730.97565,2074.2268,686.93036,2067.7642,1419.6969,2060.9504,1357.0796,2122.2249,1306.8638,2163.6602,1239.1588,2200.8926,1155.7277,2228.4697,1059.5475,2238.886,961.77515,2228.7898,878.6268,2206.6694,807.0877,2170.9302,753.82776,2130.1328,686.93036,2067.7642,656.7025,2056.901,709.95844,2141.8738,772.17834,2220.5125,851.60944,2295.3176,949.93243,2340.107,1061.4362,2352.2942,1173.7104,2336.485,1269.7954,2289.0342,1345.1187,2214.052,1402.0399,2131.9912,1446.412,2049.7996
310,310,5166,656.7023,2056.9873,698.1239,2049.7764,755.70154,2045.8713,830.11084,2042.6378,934.2011,2039.4683,1046.2554,2057.1318,1158.1122,2036.8239,1263.2356,2040.5077,1341.0024,2044.0654,1400.3445,2049.696,1444.3342,2056.0396,1417.5807,2066.7224,1367.0677,2073.2224,1307.4541,2080.3328,1237.9557,2090.479,1151.2184,2104.4175,1047.9299,2114.7842,945.08844,2105.0244,858.5136,2091.0847,789.0289,2082.2905,730.9528,2074.4167,686.89685,2067.859,1417.5807,2066.7224,1354.6129,2126.0027,1304.059,2166.0593,1236.3784,2202.195,1152.9633,2229.155,1057.1672,2239.253,959.75684,2228.9053,877.18896,2206.691,806.36615,2170.9414,753.4293,2130.155,686.89685,2067.859,656.7023,2056.9873,709.7414,2141.8767,771.3023,2220.513,849.78986,2295.3735,947.54114,2340.5017,1059.0469,2353.1875,1171.325,2338.0664,1267.6841,2291.2942,1343.2543,2217.366,1400.1053,2136.649,1444.3342,2056.0396
311,311,5183,656.8989,2059.677,698.13257,2052.1746,755.6114,2047.8223,829.86694,2044.0396,933.27,2040.8193,1043.8674,2059.2551,1154.4109,2040.3733,1258.4298,2047.4982,1335.905,2054.404,1394.9062,2062.974,1438.846,2071.6902,1411.8337,2081.1917,1360.8296,2085.8103,1301.7153,2090.582,1232.8687,2098.0576,1147.5518,2109.2896,1045.8999,2117.7234,944.44586,2107.4001,858.4447,2093.4526,789.0337,2084.6978,731.0705,2076.8596,687.00433,2070.3474,1411.8337,2081.1917,1349.412,2136.5615,1298.9211,2173.6514,1231.6388,2207.0283,1148.7275,2231.9414,1053.7437,2240.9048,957.42255,2229.9792,875.82477,2207.568,805.8074,2171.9714,753.2565,2131.5752,687.00433,2070.3474,656.8989,2059.677,709.5151,2143.4172,769.97473,2221.712,847.22986,2296.6748,944.26495,2342.4475,1055.769,2356.081,1168.2836,2342.3928,1264.7943,2297.5906,1340.2306,2226.4744,1396.163,2148.8464,1438.846,2071.6902
312,312,5200,660.4842,2071.5178,700.0561,2061.0383,756.32074,2053.8066,830.0458,2047.5121,933.0814,2043.3783,1041.604,2063.099,1149.6686,2046.3302,1251.6526,2058.849,1327.8464,2071.3015,1385.4402,2084.963,1427.834,2098.3726,1400.2955,2105.6924,1349.6046,2106.137,1291.7136,2106.8372,1224.4207,2109.9878,1141.8839,2116.93,1043.3501,2122.4207,944.3079,2111.606,858.94904,2098.5002,790.66125,2091.287,733.9616,2085.3513,690.3455,2081.0386,1400.2955,2105.6924,1339.7557,2155.1865,1289.9327,2187.8032,1223.5026,2216.7185,1141.8624,2238.032,1048.7096,2244.8455,954.977,2233.4622,875.1255,2211.499,805.8146,2177.212,753.8194,2138.668,690.3455,2081.0386,660.4842,2071.5178,709.7218,2151.7092,769.3101,2228.0056,844.80054,2301.7957,940.05426,2347.4343,1050.3562,2361.9966,1162.3983,2350.5474,1258.9305,2309.512,1334.1913,2243.3457,1388.3989,2170.607,1427.834,2098.3726
313,313,5216,668.5108,2093.2297,705.4017,2078.2798,759.2515,2066.0403,831.3375,2054.8083,933.0951,2047.6182,1040.3257,2068.068,1145.9211,2052.25,1245.7747,2069.143,1319.6237,2086.6638,1374.1146,2105.037,1413.1248,2122.4434,1384.8163,2128.0703,1335.2844,2125.0063,1280.2227,2121.7158,1215.9187,2120.7073,1136.7964,2124.0823,1041.7192,2127.6384,944.4254,2117.3271,861.7345,2106.8103,796.1206,2103.3975,741.9665,2101.448,698.69434,2100.9,1384.8163,2128.0703,1326.9025,2170.2944,1278.8251,2198.2402,1214.4327,2223.315,1134.9475,2242.148,1044.0356,2247.764,953.27313,2236.7188,875.0632,2216.4146,806.61804,2185.3354,757.21844,2151.1306,698.69434,2100.9,668.5108,2093.2297,711.6588,2167.195,769.3171,2238.9348,843.8653,2309.3774,937.46735,2353.0806,1045.7396,2367.294,1156.4403,2356.897,1251.7953,2318.3,1325.7004,2256.1233,1377.2958,2188.5874,1413.1248,2122.4434
314,314,5233,677.59467,2119.843,711.7519,2100.53,763.0524,2082.6987,833.02966,2065.4463,933.165,2053.4985,1038.9512,2074.056,1141.8226,2058.2158,1240.2708,2078.543,1312.5625,2099.791,1364.9785,2121.3486,1401.681,2141.0676,1372.6512,2145.6433,1323.4436,2141.3257,1270.403,2135.99,1208.2666,2132.3862,1131.993,2133.4695,1040.2549,2136.0146,945.02747,2127.1814,866.2376,2120.171,803.66345,2121.0347,751.8254,2122.9346,708.2655,2125.523,1372.6512,2145.6433,1316.1561,2181.1658,1269.0431,2205.065,1206.0769,2227.03,1128.4993,2244.3357,1039.6956,2249.5933,952.0598,2239.7493,875.1055,2222.4675,808.6451,2196.2065,762.5105,2167.5247,708.2655,2125.523,677.59467,2119.843,714.9605,2188.1191,769.4503,2254.6536,843.6212,2320.0332,936.0228,2359.9495,1042.1326,2372.4338,1151.1392,2362.0134,1244.9567,2324.797,1317.6582,2265.5718,1367.7029,2202.1494,1401.681,2141.0676
315,315,5250,686.81976,2143.5454,718.5295,2120.475,767.59973,2098.03,835.37,2075.8257,933.3815,2059.591,1037.4227,2079.9817,1137.3805,2063.731,1234.6178,2086.4338,1305.7518,2110.5784,1356.6252,2134.8088,1391.3164,2156.7798,1360.9978,2159.9949,1311.7706,2154.553,1260.5564,2147.397,1200.3481,2141.7644,1126.8643,2141.2747,1038.7579,2143.4185,946.2672,2136.0889,872.0258,2132.218,812.41254,2136.8635,762.74255,2142.158,718.6207,2147.2605,1360.9978,2159.9949,1305.7013,2188.7556,1259.4596,2208.9475,1197.9169,2228.386,1122.256,2244.7935,1035.7091,2250.0374,951.22345,2241.2263,875.3527,2226.7087,812.0732,2204.8723,769.25616,2181.2168,718.6207,2147.2605,686.81976,2143.5454,718.91077,2206.586,769.78845,2268.7344,843.509,2329.734,934.89014,2365.925,1038.943,2376.5408,1146.5292,2365.768,1239.1049,2329.4983,1310.8251,2272.6702,1359.3523,2212.848,1391.3164,2156.7798
316,316,5266,693.77496,2159.2,724.2989,2134.2253,772.13983,2109.3923,838.29474,2084.3984,934.08826,2065.159,1036.7092,2085.002,1134.5876,2068.0454,1230.6631,2091.553,1300.7017,2116.901,1350.1362,2142.2659,1383.0659,2165.1824,1352.059,2167.6985,1303.5416,2161.9297,1253.8969,2153.9912,1195.2708,2147.4963,1123.7216,2146.4685,1038.0541,2148.8225,948.1236,2142.7449,877.4838,2141.038,819.6456,2148.0054,770.9203,2155.2131,726.2535,2161.69,1352.059,2167.6985,1297.8942,2192.8555,1252.4208,2210.9526,1192.0197,2228.8188,1117.832,2244.7458,1032.9319,2250.1116,950.7391,2242.2007,875.832,2230.0254,815.35724,2211.448,774.7624,2190.9558,726.2535,2161.69,693.77496,2159.2,722.459,2219.1294,770.3095,2278.3508,843.5372,2336.029,934.25287,2369.2393,1036.6514,2378.2974,1142.9475,2367.025,1234.2314,2331.3171,1305.0682,2276.0977,1352.4883,2218.4868,1383.0659,2165.1824
317,317,5283,701.26227,2168.4119,730.90234,2143.5115,777.37537,2117.818,841.7556,2091.1184,935.1259,2069.4878,1035.8823,2089.0188,1131.4075,2071.6497,1226.1002,2096.5154,1294.7179,2123.1099,1342.593,2148.9678,1374.3671,2171.4307,1343.0044,2173.5295,1293.6399,2169.5745,1245.7434,2162.4094,1188.8792,2155.8767,1119.726,2154.3464,1037.1542,2156.4756,950.3427,2151.4016,883.2498,2150.9658,827.1288,2158.4973,779.8101,2165.363,733.9903,2170.3872,1343.0044,2173.5295,1289.4781,2193.118,1244.6971,2209.12,1185.8394,2227.5254,1113.5841,2243.4329,1030.8069,2248.298,950.70764,2241.8433,877.3794,2229.1956,820.2264,2211.762,781.3471,2193.9136,733.9903,2170.3872,701.26227,2168.4119,727.91394,2223.851,772.40845,2279.8066,843.6097,2335.4302,934.2542,2367.9329,1034.7635,2376.9937,1138.9067,2365.3323,1228.1373,2329.0083,1297.6195,2274.6497,1344.1747,2220.0688,1374.3671,2171.4307
318,318,5300,707.63336,2171.1377,736.685,2148.6624,781.6015,2124.3008,844.20483,2097.7336,935.61664,2075.2214,1034.2145,2095.6062,1127.2482,2077.736,1220.8466,2104.1833,1288.66,2131.1191,1336.195,2155.9924,1368.7439,2176.3342,1337.629,2178.6184,1285.9817,2178.9753,1239.0038,2175.063,1182.8008,2170.7551,1115.3693,2170.0261,1035.6842,2172.0137,951.8695,2166.7417,887.378,2165.0193,832.6436,2169.8845,787.38934,2173.1853,740.27765,2173.5188,1337.629,2178.6184,1284.3583,2191.6133,1239.8243,2206.246,1181.9446,2223.582,1111.1099,2233.778,1030.2267,2237.5027,950.88824,2232.7046,880.677,2225.8513,826.27155,2208.664,787.90814,2191.3596,740.27765,2173.5188,707.63336,2171.1377,734.1768,2222.4648,776.26373,2276.3787,844.6868,2332.501,934.60785,2367.1826,1033.9562,2376.1887,1136.3439,2365.005,1224.099,2326.6497,1292.6117,2272.2144,1338.5494,2220.3928,1368.7439,2176.3342
319,319,5316,711.3792,2171.007,740.89325,2150.366,784.73535,2127.2134,845.9385,2100.876,936.0083,2077.7917,1032.8219,2099.3074,1124.2311,2080.1853,1217.4221,2107.2126,1284.6187,2134.1794,1331.6588,2158.2102,1365.0698,2177.3506,1335.1515,2179.8665,1282.1873,2183.1116,1236.1879,2182.675,1179.5348,2181.8447,1112.5946,2183.658,1034.6747,2186.28,953.2195,2180.5137,890.03766,2176.3801,835.3103,2177.5552,791.2114,2176.9795,742.7615,2173.6946,1335.1515,2179.8665,1282.5339,2188.4856,1237.7153,2206.1494,1179.944,2211.0293,1109.7328,2215.9805,1030.3114,2218.8262,951.1483,2214.5903,884.0272,2212.8408,830.42633,2207.6157,791.2436,2187.4773,742.7615,2173.6946,711.3792,2171.007,739.66724,2218.705,781.2169,2271.907,847.41626,2331.2917,934.7398,2360.6409,1033.9045,2368.0598,1134.5466,2358.5227,1220.793,2325.0566,1288.4542,2268.5957,1334.0664,2217.8245,1365.0698,2177.3506
320,320,5333,713.9919,2170.231,743.4218,2150.6123,786.3043,2128.3962,846.47986,2102.6248,936.0153,2079.504,1030.2314,2101.406,1120.1176,2081.5159,1213.0873,2108.2056,1280.105,2134.3176,1327.3615,2157.2405,1361.6904,2175.3555,1332.5059,2178.025,1278.9685,2182.4636,1233.1776,2183.6191,1176.0286,2184.6138,1109.27,2187.9683,1032.863,2191.2112,953.65784,2185.2844,890.9163,2180.0347,836.24945,2179.6223,793.02246,2177.4785,744.506,2172.8958,1332.5059,2178.025,1280.1963,2185.3794,1234.7878,2203.2817,1176.7798,2200.3486,1106.9729,2203.968,1029.1512,2206.9272,951.3073,2202.773,885.66754,2202.6245,832.48584,2204.6436,792.9186,2184.4436,744.506,2172.8958,713.9919,2170.231,743.7931,2215.2075,785.27155,2268.8738,849.7386,2323.99,934.99646,2348.6345,1032.8385,2355.0024,1131.1636,2346.386,1215.9675,2317.358,1283.3318,2266.261,1329.5217,2214.1091,1361.6904,2175.3555
321,321,5350,714.79016,2169.159,744.7182,2150.053,787.36597,2128.5642,846.9758,2103.5183,936.0201,2080.7964,1028.8326,2102.749,1118.4927,2082.2266,1211.7031,2107.9897,1278.8845,2132.9553,1326.5465,2154.7168,1361.6149,2171.9143,1332.9329,2174.7603,1279.4415,2179.5764,1233.4469,2181.4404,1175.6261,2183.354,1108.2944,2187.6355,1031.9756,2191.4043,954.1843,2185.6145,891.5404,2179.973,836.5528,2179.0388,793.43695,2176.5195,744.8263,2171.8274,1332.9329,2174.7603,1280.781,2182.606,1234.8923,2198.1023,1176.3134,2191.933,1106.1664,2195.9644,1028.6765,2199.3691,951.42255,2195.439,886.767,2195.5183,833.37164,2200.954,793.3037,2182.2073,744.8263,2171.8274,714.79016,2169.159,746.0908,2212.4807,788.3214,2267.6836,852.24115,2314.813,935.1423,2336.757,1032.5452,2342.3267,1129.5524,2333.6533,1213.6895,2306.5989,1281.2888,2264.7283,1328.3247,2210.2078,1361.6149,2171.9143
322,322,5366,715.9767,2167.4382,746.2935,2148.8438,788.65173,2128.0496,847.6193,2103.6086,936.04956,2081.326,1028.0695,2103.2327,1117.6787,2082.486,1210.8037,2107.6157,1277.8593,2131.748,1325.6797,2152.6147,1361.2947,2169.1418,1333.1428,2172.1694,1279.7332,2177.1758,1233.6233,2179.4944,1175.5084,2182.0093,1107.8434,2186.8203,1031.457,2190.8652,954.63824,2185.0898,892.0397,2179.1553,836.92065,2177.8408,794.0506,2175.0625,745.52277,2170.2866,1333.1428,2172.1694,1281.2322,2180.6165,1235.2122,2193.561,1176.3689,2187.0127,1106.0123,2191.8677,1028.6254,2195.5876,951.4444,2191.5613,887.7854,2191.145,834.20667,2197.4243,793.88965,2180.5046,745.52277,2170.2866,715.9767,2167.4382,748.25366,2210.2312,791.0302,2267.0671,854.6244,2307.531,935.5618,2329.2854,1032.5375,2334.9128,1128.6655,2325.9653,1212.3901,2298.9988,1280.0748,2261.9487,1327.4742,2207.385,1361.2947,2169.1418
323,323,5383,716.42065,2165.736,747.16925,2147.434,789.52167,2127.139,848.1117,2103.2346,936.05725,2081.4724,1027.3589,2103.1997,1116.9427,2082.3652,1209.734,2106.7346,1276.6252,2130.095,1324.5981,2150.281,1360.5948,2166.33,1332.6871,2169.473,1279.299,2174.5159,1233.1627,2177.0032,1174.9912,2179.7651,1107.2395,2184.8267,1030.8718,2189.0627,954.90643,2183.3796,892.23944,2177.397,837.0089,2176.0405,794.2531,2173.291,745.8032,2168.6223,1332.6871,2169.473,1281.0571,2179.0933,1235.0125,2188.242,1176.0775,2182.5542,1105.6688,2188.096,1028.4185,2192.0496,951.51935,2188.0967,888.4587,2187.3096,834.64075,2193.2717,794.1442,2178.9932,745.8032,2168.6223,716.42065,2165.736,749.4126,2208.1802,792.7298,2264.6042,856.3163,2300.536,935.8523,2322.5015,1032.3151,2328.1235,1127.6694,2318.7761,1211.0475,2291.475,1278.8042,2256.9163,1326.4656,2204.884,1360.5948,2166.33
324,324,5400,716.54584,2164.9048,747.54553,2146.8723,789.983,2126.8757,848.44763,2103.2876,936.0643,2081.7559,1026.6724,2103.3108,1116.0905,2082.439,1208.5879,2106.393,1275.4299,2129.344,1323.4807,2149.184,1359.5984,2164.9543,1331.8779,2168.0896,1278.7078,2173.168,1232.6248,2175.7307,1174.3948,2178.6045,1106.6086,2183.7903,1030.2957,2188.1,955.0343,2182.4866,892.18427,2176.5193,836.798,2175.1394,794.0191,2172.3833,745.7431,2167.7498,1331.8779,2168.0896,1280.5173,2177.899,1234.4342,2184.4976,1175.4568,2180.0376,1105.0721,2186.1155,1028.0599,2190.1887,951.6339,2186.2139,888.801,2185.0432,834.7098,2190.1387,794.02966,2177.875,745.7431,2167.7498,716.54584,2164.9048,750.0974,2206.7244,793.90894,2261.7314,857.5904,2295.1758,936.0829,2317.5105,1031.9933,2323.204,1126.5283,2313.6934,1209.4935,2286.1458,1277.2234,2252.4883,1325.1284,2203.098,1359.5984,2164.9543
325,325,5416,715.24506,2163.898,746.5392,2146.0286,789.4352,2126.1692,848.29254,2102.7925,935.9247,2081.4717,1025.6201,2102.857,1114.9355,2081.9453,1207.4308,2105.43,1274.5212,2128.0483,1322.8625,2147.725,1359.2319,2163.3499,1331.4386,2166.5447,1278.1415,2171.674,1231.8674,2174.1958,1173.4835,2177.0322,1105.5864,2182.2644,1029.3257,2186.6697,955.00543,2181.0962,891.5665,2175.2483,835.7942,2174.004,792.6423,2171.3438,744.49963,2166.7197,1331.4386,2166.5447,1279.8997,2177.214,1233.6643,2181.1157,1174.5593,2177.8838,1104.1326,2184.2993,1027.3286,2188.4363,951.67163,2184.4683,888.7301,2183.0923,834.1996,2187.2214,793.1836,2177.0078,744.49963,2166.7197,715.24506,2163.898,749.33215,2205.5535,793.7274,2258.9458,857.7853,2291.5925,936.26843,2314.4111,1031.32,2320.172,1125.3378,2310.5386,1208.2723,2282.662,1276.2422,2248.7256,1324.4753,2201.759,1359.2319,2163.3499
326,326,5433,713.6347,2163.012,745.19946,2145.1548,788.6786,2125.288,848.20135,2102.033,935.3416,2080.9226,1024.1212,2102.1653,1113.4788,2081.2476,1206.2344,2104.321,1273.7406,2126.7346,1322.4023,2146.4158,1359.0087,2162.0496,1331.0,2165.2761,1277.5037,2170.4563,1231.0256,2172.9116,1172.415,2175.6978,1104.3762,2180.927,1028.0465,2185.3977,954.8103,2179.852,890.9126,2174.1328,834.6863,2173.0232,791.09534,2170.436,743.0282,2165.794,1331.0,2165.2761,1279.1936,2176.8083,1232.7734,2178.1658,1173.4667,2176.101,1102.938,2182.7578,1026.239,2186.9458,951.43744,2182.9521,888.68317,2181.391,833.63275,2184.4758,792.2315,2176.2957,743.0282,2165.794,713.6347,2163.012,748.21655,2204.572,793.2018,2256.3413,857.69934,2289.1494,936.4353,2312.5647,1030.4127,2318.4546,1124.2844,2308.716,1207.4133,2280.4604,1275.6438,2245.6538,1324.0962,2200.669,1359.0087,2162.0496
327,327,5450,712.12604,2162.343,744.01855,2144.5537,788.1845,2124.7107,847.80493,2101.4817,934.35864,2080.4324,1022.45355,2101.5525,1111.869,2080.612,1204.7776,2103.3706,1272.5312,2125.6077,1321.4198,2145.2156,1358.2612,2160.78,1330.1686,2164.0828,1276.4498,2169.327,1229.8235,2171.7898,1171.0424,2174.6023,1102.9109,2179.8757,1026.5026,2184.4238,954.2021,2178.937,890.5259,2173.3474,833.73505,2172.3447,789.5453,2169.788,741.6262,2165.13,1330.1686,2164.0828,1278.127,2176.7363,1231.5675,2175.7793,1172.0945,2174.8066,1101.4684,2181.723,1024.8044,2186.0151,950.7431,2181.9985,888.26526,2180.2698,833.4042,2182.3743,791.52576,2175.7253,741.6262,2165.13,712.12604,2162.343,747.2281,2203.7979,792.82574,2254.0415,857.5748,2287.4678,936.2896,2311.417,1029.0895,2317.4067,1122.8978,2307.5388,1206.1875,2278.87,1274.5833,2242.9749,1323.1969,2199.8538,1358.2612,2160.78
328,328,5466,711.1004,2161.5647,743.15137,2143.78,787.78265,2123.9824,847.3751,2100.8557,933.4545,2079.9412,1021.1248,2100.967,1110.687,2080.0461,1203.7521,2102.5496,1271.5349,2124.641,1320.4221,2144.1602,1357.267,2159.669,1329.2231,2163.0244,1275.4834,2168.2795,1228.8627,2170.7786,1170.0238,2173.6436,1101.7987,2178.9614,1025.2556,2183.5503,953.6257,2178.108,890.2294,2172.5671,833.00867,2171.5798,788.5344,2169.019,740.6563,2164.3774,1329.2231,2163.0244,1277.1211,2176.2441,1230.528,2173.721,1170.976,2173.6042,1100.2628,2180.6816,1023.5798,2184.9924,950.0811,2180.9832,887.8483,2179.1606,833.2064,2180.4563,790.9327,2175.377,740.6563,2164.3774,711.1004,2161.5647,746.48035,2203.1274,792.4702,2251.5754,857.5036,2285.7678,936.1375,2310.006,1027.9547,2316.0527,1121.6461,2306.1426,1204.9478,2277.265,1273.4128,2240.456,1322.1031,2199.3572,1357.267,2159.669
329,329,5483,710.3406,2160.7832,742.4847,2143.159,787.34454,2123.5227,847.128,2100.4817,932.9025,2079.604,1020.4493,2100.5513,1110.2192,2079.609,1203.261,2101.9397,1270.7853,2123.9194,1319.3501,2143.283,1355.988,2158.6472,1328.1833,2162.0781,1274.6649,2167.4053,1228.2566,2170.0442,1169.514,2173.073,1101.2711,2178.5037,1024.5763,2183.128,953.285,2177.7742,889.88525,2172.214,832.3885,2171.1077,787.7876,2168.4126,739.891,2163.7004,1328.1833,2162.0781,1276.2941,2175.5603,1229.8618,2172.0767,1170.3806,2172.824,1099.6498,2180.1602,1022.92487,2184.56,949.7004,2180.512,887.56964,2178.5015,832.9838,2178.9668,790.4038,2175.0867,739.891,2163.7004,710.3406,2160.7832,745.91504,2202.5378,792.12604,2249.048,857.4317,2284.23,936.163,2308.8035,1027.3317,2314.8975,1120.8025,2304.9053,1203.8682,2275.7068,1272.1278,2237.917,1320.7145,2199.1377,1355.988,2158.6472
330,330,5500,709.79236,2159.9985,742.0495,2142.3984,786.9628,2122.8667,847.019,2099.9167,932.8509,2079.193,1020.4916,2100.0828,1110.5088,2079.1892,1203.3601,2101.3123,1270.496,2123.2336,1318.6614,2142.5715,1354.8871,2157.9514,1327.2136,2161.3896,1273.9421,2166.6616,1227.7693,2169.2764,1169.3146,2172.2654,1101.1978,2177.6714,1024.4172,2182.3022,953.20276,2176.9473,889.5152,2171.3955,831.9263,2170.298,787.31525,2167.6118,739.33276,2162.9612,1327.2136,2161.3896,1275.7103,2174.774,1229.5707,2170.6946,1170.2903,2171.9875,1099.6521,2179.3052,1022.86176,2183.606,949.63025,2179.5374,887.49524,2177.4924,832.698,2177.3467,789.9466,2175.0005,739.33276,2162.9612,709.79236,2159.9985,745.47046,2202.0728,791.8427,2246.7693,857.36163,2282.9788,936.23596,2307.8086,1027.1183,2313.9668,1120.5153,2304.0007,1203.4554,2274.7048,1271.5681,2236.1233,1319.9199,2198.9434,1354.8871,2157.9514
331,331,5516,709.3342,2159.1396,741.63995,2141.5554,786.68677,2122.126,846.8505,2099.3538,932.55347,2078.877,1020.1562,2099.7156,1110.2927,2078.8706,1203.1332,2100.823,1270.1572,2122.6907,1318.2504,2141.9966,1354.4524,2157.3677,1326.7961,2160.8135,1273.5204,2166.0615,1227.3656,2168.6895,1168.9432,2171.6853,1100.8071,2177.0916,1023.946,2181.7073,952.9277,2176.2998,889.303,2170.6592,831.54364,2169.4956,786.8726,2166.7805,738.87335,2162.1628,1326.7961,2160.8135,1275.3107,2173.826,1229.2012,2169.4426,1169.9292,2171.0903,1099.257,2178.4226,1022.4267,2182.7278,949.3646,2178.6125,887.256,2176.4856,832.5817,2175.8066,789.6193,2174.5542,738.87335,2162.1628,709.3342,2159.1396,745.09515,2201.7961,791.6299,2244.857,857.3343,2282.1494,936.17755,2307.2632,1026.6377,2313.4958,1120.0544,2303.4912,1203.0334,2273.9844,1271.1494,2234.6775,1319.4869,2198.8494,1354.4524,2157.3677
332,332,5533,708.9373,2158.6978,741.37335,2141.045,786.4629,2121.588,846.11346,2098.8748,931.86255,2078.6248,1019.4878,2099.4084,1109.7773,2078.6208,1202.7074,2100.3926,1269.725,2122.2686,1317.8264,2141.631,1354.0332,2157.054,1326.3508,2160.4746,1272.9622,2165.7205,1226.7615,2168.3345,1168.2987,2171.29,1100.0978,2176.653,1023.1308,2181.2314,952.25183,2175.8083,889.03265,2170.152,831.39484,2168.9895,786.40735,2166.287,738.5317,2161.7148,1326.3508,2160.4746,1274.7517,2173.2136,1228.6058,2168.673,1169.288,2170.647,1098.5344,2177.9893,1021.65845,2182.26,948.7612,2178.1416,886.5916,2175.9663,832.0872,2174.831,789.4699,2174.358,738.5317,2161.7148,708.9373,2158.6978,744.88196,2201.464,791.5257,2243.5334,857.03705,2281.612,935.8555,2306.8293,1025.7809,2313.0686,1119.1664,2303.066,1202.1459,2273.4915,1270.3495,2233.6858,1318.8438,2198.68,1354.0332,2157.054
333,333,5550,708.6103,2158.0999,741.102,2140.4268,786.40375,2121.0195,845.69086,2098.4739,931.5393,2078.5662,1019.2371,2099.3018,1109.674,2078.529,1202.5864,2100.0498,1269.4231,2121.7883,1317.2883,2141.1282,1353.2509,2156.5723,1325.6084,2160.0088,1272.3331,2165.2231,1226.2731,2167.846,1167.914,2170.8186,1099.7523,2176.2007,1022.7349,2180.781,951.90106,2175.3445,888.97424,2169.64,831.18445,2168.4373,786.01373,2165.7134,738.24896,2161.1628,1325.6084,2160.0088,1274.1832,2172.0847,1228.1759,2167.6458,1168.9354,2169.8828,1098.1998,2177.276,1021.299,2181.5837,948.4545,2177.4434,886.1774,2175.21,831.73145,2173.6936,789.34204,2173.7832,738.24896,2161.1628,708.6103,2158.0999,744.68964,2201.3167,791.47064,2242.1543,856.8647,2281.1018,935.7123,2306.5562,1025.3705,2312.853,1118.7856,2302.7715,1201.739,2272.975,1269.8342,2232.5781,1318.1879,2198.3186,1353.2509,2156.5723
