,frame,timestamp,upper_x_0,upper_y_0,upper_x_1,upper_y_1,upper_x_2,upper_y_2,upper_x_3,upper_y_3,upper_x_4,upper_y_4,upper_x_5,upper_y_5,upper_x_6,upper_y_6,upper_x_7,upper_y_7,upper_x_8,upper_y_8,upper_x_9,upper_y_9,upper_x_10,upper_y_10,upper_x_11,upper_y_11,upper_x_12,upper_y_12,upper_x_13,upper_y_13,upper_x_14,upper_y_14,upper_x_15,upper_y_15,upper_x_16,upper_y_16,upper_x_17,upper_y_17,upper_x_18,upper_y_18,upper_x_19,upper_y_19,upper_x_20,upper_y_20,upper_x_21,upper_y_21,lower_x_0,lower_y_0,lower_x_1,lower_y_1,lower_x_2,lower_y_2,lower_x_3,lower_y_3,lower_x_4,lower_y_4,lower_x_5,lower_y_5,lower_x_6,lower_y_6,lower_x_7,lower_y_7,lower_x_8,lower_y_8,lower_x_9,lower_y_9,lower_x_10,lower_y_10,lower_x_11,lower_y_11,lower_x_12,lower_y_12,lower_x_13,lower_y_13,lower_x_14,lower_y_14,lower_x_15,lower_y_15,lower_x_16,lower_y_16,lower_x_17,lower_y_17,lower_x_18,lower_y_18,lower_x_19,lower_y_19,lower_x_20,lower_y_20,lower_x_21,lower_y_21
877,877,14616,807.4758,2036.5508,820.91693,1979.8339,856.84064,1929.6707,912.6301,1881.4315,1002.5076,1843.3839,1089.2426,1862.3539,1175.6223,1849.3406,1260.4448,1895.3098,1315.9116,1949.1274,1349.8538,2005.2947,1362.8213,2064.6204,1330.1708,2060.5178,1292.8379,2023.1127,1250.782,1991.7217,1207.0042,1966.4667,1152.0571,1951.3027,1086.5591,1947.5961,1021.0963,1945.4631,963.9129,1954.5916,917.6078,1976.6924,876.79553,2002.7239,843.51385,2034.629,1330.1708,2060.5178,1294.914,2098.2646,1264.427,2122.8965,1222.6486,2143.683,1165.7175,2158.1243,1093.8274,2160.1965,1021.2046,2149.3052,964.1629,2131.933,917.50146,2105.94,883.3122,2077.2842,843.51385,2034.629,807.4758,2036.5508,820.1049,2105.0994,850.5839,2173.4373,906.9347,2245.4,989.6096,2292.4897,1091.8677,2308.661,1196.1593,2298.7585,1278.352,2258.412,1331.9425,2193.538,1357.8573,2127.2156,1362.8213,2064.6204
878,878,14633,807.4981,2035.0232,820.9192,1978.3777,856.8424,1928.2261,912.6329,1879.9755,1002.53906,1841.9781,1089.2896,1861.126,1175.6969,1848.193,1260.5535,1894.326,1315.9816,1948.329,1349.8622,2004.6538,1362.7678,2064.0466,1329.9323,2059.946,1292.6594,2022.7721,1250.7131,1991.52,1207.002,1966.3422,1152.0614,1951.2058,1086.5739,1947.4757,1021.1174,1945.2493,963.9545,1954.1908,917.694,1976.0237,876.9111,2001.6987,843.6274,2033.1672,1329.9323,2059.946,1294.4586,2097.5579,1263.9105,2122.1375,1222.255,2142.8855,1165.5167,2157.2944,1093.7994,2159.336,1021.2318,2148.3657,964.2733,2130.8809,917.68823,2104.755,883.51526,2075.9517,843.6274,2033.1672,807.4981,2035.0232,820.10596,2103.9463,850.5699,2172.6934,906.89185,2244.9841,989.5488,2292.2444,1091.7858,2308.4727,1196.0908,2298.5588,1278.2802,2258.1284,1331.8601,2193.1355,1357.7809,2126.7075,1362.7678,2064.0466
879,879,14650,807.594,2034.9419,820.94855,1978.0413,856.8657,1927.6162,912.69037,1879.088,1002.7631,1840.8813,1089.6769,1859.9656,1176.2156,1846.9047,1261.0511,1892.9337,1316.2623,1947.1978,1349.891,2003.8853,1362.5782,2063.6316,1329.5137,2059.5764,1292.5709,2022.3068,1250.716,1991.063,1207.1156,1965.9691,1152.3025,1950.9551,1086.8303,1947.295,1021.3134,1945.0582,964.13257,1953.972,917.9047,1975.8,877.0831,2001.4973,843.8499,2033.0944,1329.5137,2059.5764,1293.8262,2097.5698,1263.2733,2122.2168,1221.855,2142.9182,1165.3682,2157.4597,1093.7858,2159.6038,1021.2824,2148.7212,964.4281,2131.1921,917.93805,2104.8818,883.7962,2076.016,843.8499,2033.0944,807.594,2034.9419,820.1276,2103.9875,850.5695,2173.2,906.87244,2246.188,989.5212,2293.89,1091.7614,2310.145,1196.0804,2299.8152,1278.222,2258.6938,1331.687,2193.2117,1357.563,2126.664,1362.5782,2063.6316
880,880,14666,811.4698,2035.4757,823.42285,1978.0531,858.241,1927.6195,913.2257,1878.9514,1002.8949,1840.4673,1089.7596,1859.1357,1176.242,1846.377,1260.8773,1892.5343,1315.4155,1946.9641,1347.9114,2003.8003,1358.7426,2063.6892,1326.3898,2059.7297,1291.2357,2021.8851,1250.0475,1989.8966,1207.007,1964.3094,1152.3057,1949.0071,1086.9075,1945.3096,1021.49976,1943.3331,964.5514,1952.7709,918.9122,1975.2092,878.63055,2001.4443,847.079,2033.8131,1326.3898,2059.7297,1291.6896,2101.6934,1262.0062,2130.8896,1221.4598,2156.9883,1165.3547,2175.5828,1093.8195,2179.2112,1021.455,2167.0479,965.02246,2146.2063,919.2963,2115.0984,885.9635,2081.6907,847.079,2033.8131,811.4698,2035.4757,823.3208,2106.2766,852.45435,2177.5913,907.4093,2254.1167,989.6138,2305.4478,1091.8137,2323.345,1196.1033,2311.3003,1278.0084,2266.161,1330.1259,2196.707,1354.633,2127.92,1358.7426,2063.6892
881,881,14683,820.3601,2043.0532,829.66455,1980.9443,861.94104,1928.6501,914.78076,1878.9979,1003.3991,1840.1476,1090.2482,1857.8109,1176.612,1845.762,1260.7434,1892.3594,1313.7683,1946.9924,1343.4022,2004.5754,1350.1682,2067.6553,1319.5765,2064.5896,1288.4243,2021.9382,1248.7417,1989.0078,1206.884,1962.011,1152.3849,1945.6407,1087.2832,1941.5382,1022.1511,1940.6284,965.78436,1951.6346,921.5488,1975.1692,882.55084,2002.6895,854.4018,2042.3744,1319.5765,2064.5896,1287.2487,2119.203,1259.2267,2157.051,1220.5282,2190.8533,1165.3145,2214.23,1093.87,2219.4292,1021.6901,2206.2327,966.11475,2181.9138,922.08435,2144.4578,890.48254,2103.143,854.4018,2042.3744,820.3601,2043.0532,830.66095,2118.929,857.0447,2194.175,908.77386,2276.042,989.78455,2331.8376,1091.871,2351.691,1196.102,2337.2302,1276.971,2286.823,1325.7635,2210.8987,1347.7593,2137.128,1350.1682,2067.6553
882,882,14700,826.9324,2058.1333,832.7855,1987.3892,862.71545,1930.8323,914.76105,1879.0098,1002.8855,1838.9736,1089.974,1854.8855,1176.5339,1844.1432,1259.4647,1892.1716,1309.6785,1947.6469,1335.5823,2008.3713,1338.3495,2079.204,1309.7301,2077.4006,1282.8899,2023.4896,1245.0984,1988.6248,1205.3739,1959.5183,1151.8241,1941.2758,1086.9276,1936.4421,1021.9997,1936.9471,965.7849,1950.193,922.1481,1975.1788,884.4508,2006.4998,859.91113,2058.3225,1309.7301,2077.4006,1282.2552,2148.0032,1256.9414,2195.7815,1220.2888,2239.0776,1165.506,2268.883,1094.0071,2276.99,1021.72876,2261.4495,966.6024,2231.3418,923.9381,2184.837,893.68536,2134.0344,859.91113,2058.3225,826.9324,2058.1333,835.27454,2141.2725,858.9818,2223.9536,908.8103,2316.3042,989.65674,2380.517,1091.9824,2403.5593,1196.8053,2384.9788,1276.9214,2325.0945,1322.3961,2238.0725,1340.0669,2156.3708,1338.3495,2079.204
883,883,14716,834.5964,2078.8906,836.86554,2000.3529,863.7225,1938.3634,914.69104,1881.4443,1002.2276,1838.9943,1089.8871,1854.5088,1176.6537,1844.1318,1259.2559,1892.5701,1307.8871,1950.9993,1331.2542,2016.2782,1331.6251,2094.8154,1304.4731,2094.3206,1280.6779,2028.3806,1244.0283,1988.6985,1205.2291,1958.695,1151.8208,1939.2876,1086.8612,1934.1124,1021.9197,1935.7086,965.7846,1950.1455,922.8557,1977.0028,886.8641,2015.9484,866.2674,2079.6658,1304.4731,2094.3206,1280.8483,2177.101,1256.896,2231.9016,1221.0907,2281.3245,1168.0724,2314.7363,1095.6602,2323.8206,1022.3347,2306.846,967.7845,2273.4062,926.5887,2221.8198,897.6959,2165.4133,866.2674,2079.6658,834.5964,2078.8906,841.77545,2165.967,862.82166,2251.5332,909.52673,2348.7942,989.76605,2417.6506,1093.404,2442.7415,1200.0999,2422.2078,1277.8029,2357.5789,1321.6239,2264.321,1336.4117,2177.6943,1331.6251,2094.8154
884,884,14733,839.6817,2096.8926,839.72125,2013.8075,864.5203,1947.6716,914.63184,1886.1812,1001.9152,1840.0028,1089.8962,1854.5944,1177.3947,1844.5314,1259.2885,1894.7749,1307.3223,1957.4929,1328.9216,2027.6982,1327.1044,2111.9841,1300.7109,2112.3196,1279.158,2038.7661,1243.6129,1991.9019,1205.2388,1959.1377,1151.922,1939.5682,1086.8618,1934.4532,1021.90826,1935.751,965.7907,1951.6869,923.49567,1982.9796,888.9406,2028.547,870.76196,2098.1821,1300.7109,2112.3196,1279.8918,2198.0408,1256.9548,2254.647,1222.3007,2306.5444,1170.5479,2342.36,1096.6774,2352.5723,1022.4397,2334.362,968.0574,2298.6655,927.76,2244.5366,899.9992,2186.3345,870.76196,2098.1821,839.6817,2096.8926,845.1395,2185.317,864.31744,2272.527,909.5486,2372.932,989.6913,2444.5393,1093.975,2470.9062,1202.4309,2448.8074,1278.724,2380.9517,1321.0428,2284.5696,1333.7826,2196.3872,1327.1044,2111.9841
885,885,14750,842.76117,2110.8901,842.107,2025.8226,865.78754,1957.823,914.6807,1893.5785,1001.912,1843.7799,1090.2405,1856.3601,1178.9912,1847.3145,1259.5419,1899.788,1307.0275,1965.7502,1327.2036,2038.5072,1323.7029,2125.123,1297.4276,2126.0693,1277.6179,2049.8242,1243.27,1998.192,1205.3119,1962.2806,1152.3119,1941.0542,1086.9968,1935.3024,1022.0353,1938.0116,966.04767,1956.4364,924.6703,1991.6313,891.2356,2040.8752,874.05695,2112.7625,1297.4276,2126.0693,1278.9128,2212.175,1257.0006,2270.106,1223.4342,2324.2178,1172.5282,2362.2896,1097.2141,2373.772,1022.43225,2354.9946,968.0615,2317.579,928.2523,2261.3147,901.3898,2201.5088,874.05695,2112.7625,842.76117,2110.8901,846.1965,2199.7925,864.2995,2288.0977,909.0991,2390.4463,988.9141,2463.65,1094.0707,2490.4668,1204.0782,2466.8904,1279.6923,2396.3086,1320.7125,2297.9678,1331.9379,2209.4023,1323.7029,2125.123
886,886,14766,843.7457,2120.2793,842.221,2032.3601,865.73663,1962.2328,914.2924,1895.8727,1001.632,1844.1725,1090.3097,1856.4161,1179.9368,1847.4061,1259.9015,1901.0284,1306.9854,1969.1301,1326.3762,2044.089,1321.571,2133.3865,1295.4849,2134.4055,1276.7333,2055.7776,1243.0612,2001.33,1205.3535,1963.424,1152.4509,1941.1906,1087.003,1935.5106,1022.0331,1938.6077,966.04694,1958.5283,924.8616,1996.0455,891.93634,2047.5486,875.4128,2121.966,1295.4849,2134.4055,1278.9667,2222.1455,1257.368,2282.5037,1225.9946,2340.192,1175.2839,2381.4924,1097.6924,2394.725,1022.04236,2374.249,967.6167,2333.6853,928.10046,2274.0308,901.3917,2212.1003,875.4128,2121.966,843.7457,2120.2793,845.89655,2209.1455,864.01874,2298.507,907.29834,2404.0793,987.2242,2481.2402,1094.1321,2509.8484,1206.3486,2484.5752,1282.0161,2409.9656,1320.8915,2308.0032,1331.5577,2217.9946,1321.571,2133.3865
887,887,14783,844.72626,2120.1611,842.67065,2032.6033,865.8932,1962.6594,914.22864,1896.2266,1001.5472,1844.1697,1090.4451,1856.1699,1180.8466,1847.3463,1260.2653,1901.2283,1307.0151,1969.7905,1326.2234,2044.8727,1321.1901,2134.0125,1295.1326,2134.8394,1276.532,2056.806,1243.0222,2001.9742,1205.4608,1963.5262,1152.675,1941.3103,1087.0587,1935.5264,1022.05853,1938.6697,966.09845,1958.7864,925.2199,1996.6877,892.68994,2047.9358,876.64124,2121.68,1295.1326,2134.8394,1279.2546,2222.4834,1258.2758,2283.8782,1228.8394,2343.34,1177.9543,2386.3474,1098.1575,2400.5205,1021.45825,2378.9404,966.913,2336.452,927.9746,2274.8105,901.3362,2211.7683,876.64124,2121.68,844.72626,2120.1611,845.67773,2208.7659,863.8113,2298.6116,905.4892,2405.2463,985.61395,2483.9023,1094.1967,2513.3499,1208.3855,2487.5066,1284.512,2411.6602,1320.9257,2308.7131,1331.889,2218.2969,1321.1901,2134.0125
888,888,14800,846.29,2118.9395,843.64075,2031.9187,866.42004,1962.1093,914.2319,1895.9006,1001.5421,1843.594,1090.5654,1854.6681,1181.3011,1846.2412,1260.3682,1901.1902,1306.8512,1969.3378,1325.6548,2044.0986,1320.1879,2132.494,1293.9104,2133.0515,1275.5258,2056.5369,1242.5247,2002.0652,1205.4702,1963.5294,1152.77,1941.2063,1087.1282,1935.2188,1022.22095,1938.6683,966.5499,1958.865,926.441,1996.8883,894.4686,2047.6287,878.6149,2120.074,1293.9104,2133.0515,1279.1459,2218.2212,1258.4932,2277.901,1230.1749,2335.5508,1179.5006,2377.3867,1098.7129,2391.327,1021.3719,2370.3757,966.8728,2329.1902,928.10706,2269.272,902.2631,2207.824,878.6149,2120.074,846.29,2118.9395,846.3042,2206.174,863.62805,2294.6592,905.0975,2399.1487,985.215,2475.914,1094.4196,2504.581,1209.7979,2479.1047,1285.9299,2404.8728,1321.0703,2304.113,1331.6594,2215.243,1320.1879,2132.494
889,889,14816,847.45105,2113.592,844.48804,2028.6859,866.96564,1960.4835,914.2633,1895.5305,1001.5411,1841.2073,1090.6143,1851.4716,1181.4182,1843.5857,1260.3667,1900.161,1306.3785,1968.6998,1324.6427,2042.1138,1318.5823,2128.8306,1292.2146,2129.0598,1274.1895,2054.8633,1241.6963,2001.8674,1205.3711,1962.842,1152.7736,1939.8761,1087.1466,1933.4333,1022.33997,1937.4429,966.9546,1958.3491,927.428,1996.0785,895.78876,2044.8416,879.98975,2114.5073,1292.2146,2129.0598,1278.3495,2211.9792,1258.494,2270.4324,1230.2244,2327.2075,1179.5022,2368.633,1098.7046,2382.4055,1020.7815,2361.1465,966.5582,2319.9338,928.06244,2260.509,902.77783,2200.0603,879.98975,2114.5073,847.45105,2113.592,846.74207,2199.581,863.4376,2287.0505,904.2972,2390.5872,984.11487,2467.1365,1094.3398,2495.894,1209.7314,2470.7637,1285.9893,2397.2134,1320.9514,2297.7744,1330.4498,2210.2224,1318.5823,2128.8306
890,890,14833,849.50354,2108.897,845.7924,2025.8025,867.48083,1960.2532,914.2611,1891.8545,1001.35516,1835.3916,1090.4958,1845.0504,1181.3864,1837.3864,1260.1588,1895.7472,1305.571,1966.7109,1323.6058,2040.6283,1317.9286,2124.645,1291.555,2124.7083,1273.28,2053.7986,1240.8953,1999.509,1205.0787,1959.2798,1152.7,1935.5736,1087.0925,1928.7438,1022.35,1933.4086,967.194,1955.1382,928.227,1994.6803,897.2226,2042.5259,881.90704,2109.7593,1291.555,2124.7083,1278.2465,2207.0107,1258.5621,2265.8813,1230.7736,2323.3577,1180.075,2365.5286,1098.8788,2379.9717,1020.6334,2358.435,966.5236,2316.6006,928.28235,2256.339,903.7988,2195.2449,881.90704,2109.7593,849.50354,2108.897,847.8896,2194.6538,863.42316,2282.7078,904.0127,2387.4714,983.74347,2465.0461,1094.454,2494.193,1210.585,2468.277,1286.8352,2393.4307,1321.0725,2293.0696,1330.2031,2205.3706,1317.9286,2124.645
891,891,14850,850.8582,2105.888,846.68835,2023.7281,867.9325,1959.4563,914.26935,1888.4362,1001.3293,1830.6772,1090.4966,1840.124,1181.3745,1832.4132,1260.0809,1891.7657,1304.9872,1964.3782,1322.6185,2039.6654,1316.4714,2121.8657,1290.1638,2121.831,1272.1481,2053.0889,1240.091,1997.4875,1204.8282,1956.7781,1152.6606,1932.9149,1087.0945,1925.9305,1022.4458,1930.9026,967.5896,1952.8523,929.0687,1993.3738,898.47314,2040.8412,883.3348,2106.6726,1290.1638,2121.831,1277.8535,2203.823,1258.5902,2263.1272,1231.0419,2321.7412,1180.259,2365.2473,1098.8748,2380.4111,1019.9511,2358.0127,966.08875,2314.784,928.23267,2253.3914,904.2397,2191.9534,883.3348,2106.6726,850.8582,2105.888,848.5903,2191.2131,863.30975,2279.1384,903.3225,2384.537,982.7787,2463.428,1094.3971,2493.2625,1210.5867,2466.8032,1286.9594,2390.8352,1321.0251,2289.7705,1329.2451,2202.14,1316.4714,2121.8657
892,892,14866,851.2733,2104.0386,846.8419,2022.3997,867.98517,1957.1846,914.2011,1883.9419,1001.208,1825.1714,1090.4961,1834.2716,1181.4182,1826.4393,1260.0917,1886.4111,1304.9459,1960.2374,1322.6375,2038.7029,1316.4803,2119.741,1290.0248,2119.6147,1271.9426,2051.9736,1239.9385,1993.7651,1204.822,1952.3623,1152.6667,1928.087,1087.0963,1921.0048,1022.4713,1926.5481,967.7335,1949.1119,929.4692,1990.8009,899.0592,2039.9171,883.9579,2104.7842,1290.0248,2119.6147,1277.8804,2201.707,1258.7793,2261.6106,1231.732,2321.0493,1180.869,2365.179,1098.9696,2380.662,1019.656,2358.2734,965.88135,2314.718,928.2286,2252.7012,904.59,2190.6726,883.9579,2104.7842,851.2733,2104.0386,848.8596,2189.6096,863.2021,2278.0056,902.785,2384.3818,982.263,2464.1304,1094.4125,2494.0403,1211.1462,2467.068,1287.7351,2389.961,1321.0796,2287.8105,1329.3105,2199.8418,1316.4803,2119.741
893,893,14883,852.1318,2102.517,847.4384,2021.4553,868.342,1954.7365,914.2079,1880.3608,1001.19885,1821.3724,1090.5289,1830.4128,1181.5409,1822.3463,1260.1208,1882.3872,1304.9337,1956.4995,1322.7699,2037.0771,1316.8289,2118.0403,1290.3551,2117.8342,1271.9904,2050.2195,1239.9026,1990.4425,1204.8269,1949.0416,1152.7097,1924.8086,1087.1365,1917.7982,1022.6048,1923.5643,968.08936,1946.2029,930.13135,1988.2644,899.9383,2039.4198,884.9282,2103.2432,1290.3551,2117.8342,1278.0112,2200.321,1259.5778,2260.9802,1233.2875,2321.2239,1182.3777,2365.9155,1099.578,2381.6304,1019.64856,2358.9983,965.87646,2314.9495,928.4454,2252.3054,905.2798,2189.7266,884.9282,2103.2432,852.1318,2102.517,849.60986,2188.245,863.2981,2276.877,902.7121,2383.7412,982.22644,2464.0603,1094.7499,2494.159,1212.4368,2466.9236,1289.1833,2389.2278,1321.3628,2286.3906,1329.648,2198.06,1316.8289,2118.0403
894,894,14900,851.92126,2100.8352,847.41705,2019.8304,868.42,1950.0685,914.1982,1875.8679,1001.15796,1817.1517,1090.5293,1826.3663,1181.5499,1818.094,1260.1213,1877.9541,1304.8785,1951.7844,1322.9017,2033.1571,1317.3544,2117.3235,1290.8015,2116.7349,1271.9714,2046.494,1239.7555,1986.5737,1204.7664,1945.6251,1152.7003,1921.5859,1087.1345,1914.6273,1022.6232,1920.3435,968.2185,1942.7003,930.3456,1984.2794,900.1035,2037.2249,884.8132,2101.4412,1290.8015,2116.7349,1278.0773,2197.3894,1260.48,2257.275,1234.7129,2316.9995,1183.7291,2361.4595,1100.2507,2377.133,1019.64996,2354.3716,965.87146,2310.3508,928.5387,2248.1304,905.48334,2186.3289,884.8132,2101.4412,851.92126,2100.8352,849.7041,2185.8037,863.266,2273.8003,902.59827,2380.0906,982.1974,2460.252,1095.0938,2490.375,1213.4777,2463.2964,1290.4075,2385.951,1321.7616,2283.7864,1329.9965,2196.2026,1317.3544,2117.3235
895,895,14916,853.463,2099.5825,848.39923,2018.2997,869.01385,1946.1001,914.27374,1871.8958,1001.1572,1813.0278,1090.5392,1822.247,1181.5708,1813.7474,1260.1218,1873.614,1304.8263,1947.2673,1322.9751,2028.78,1317.5049,2116.7764,1290.8547,2116.5503,1271.8818,2041.9736,1239.626,1982.2561,1204.7443,1941.4764,1152.7078,1917.4746,1087.1786,1910.6115,1022.86035,1916.5131,968.8343,1939.002,931.40204,1980.5483,901.40326,2034.9458,886.36884,2100.1409,1290.8547,2116.5503,1278.163,2194.951,1260.6422,2253.493,1235.009,2311.6055,1184.1414,2354.6907,1100.7615,2369.7542,1019.81885,2347.8994,966.18896,2305.4011,929.51245,2244.6934,906.91974,2183.9058,886.36884,2100.1409,853.463,2099.5825,851.0878,2184.081,863.9698,2271.424,902.7151,2376.4219,982.26056,2454.9912,1095.5924,2484.2322,1214.1931,2457.7668,1290.9982,2382.0273,1321.8691,2281.6716,1330.1576,2195.3142,1317.5049,2116.7764
896,896,14933,856.0139,2098.7388,850.5965,2016.3121,870.716,1942.6897,915.0131,1869.0223,1001.4466,1810.2935,1090.8853,1819.4275,1181.9626,1810.7042,1260.3148,1870.166,1304.8473,1943.2651,1323.2281,2024.1328,1317.9646,2114.7654,1291.2407,2115.0022,1272.0345,2037.1823,1239.6542,1978.2239,1204.9017,1937.831,1153.0801,1914.1066,1087.6633,1907.487,1023.7753,1913.4564,970.3576,1935.8739,933.43616,1977.0934,903.6639,2032.1107,888.83704,2099.2703,1291.2407,2115.0022,1278.2051,2193.0657,1261.2661,2250.5288,1235.9132,2308.0005,1185.2098,2350.943,1101.747,2366.1587,1020.3805,2344.6191,966.98584,2302.4595,931.13477,2242.168,909.13293,2181.8926,888.83704,2099.2703,856.0139,2098.7388,853.5085,2182.694,865.6102,2269.499,903.42444,2373.738,982.7875,2451.545,1096.578,2480.343,1215.3716,2453.8262,1291.932,2378.9119,1322.1906,2280.367,1330.3981,2194.7957,1317.9646,2114.7654
897,897,14950,856.55884,2098.602,851.09143,2013.0239,871.16125,1938.4071,915.2039,1865.4095,1001.5882,1807.0878,1091.1926,1816.4452,1182.4255,1807.6406,1260.7576,1866.9508,1305.0697,1939.7634,1323.3989,2020.3331,1318.545,2113.2446,1291.71,2113.9045,1272.1077,2033.7676,1239.7925,1975.4967,1205.1588,1935.5065,1153.3894,1911.9648,1087.986,1905.2928,1024.2505,1911.1228,970.9856,1933.12,934.0917,1973.6643,904.3279,2028.661,889.42334,2099.0283,1291.71,2113.9045,1278.9136,2191.6094,1262.9258,2249.0427,1237.7164,2307.3667,1186.7164,2351.4438,1102.6028,2367.3542,1020.5171,2345.116,967.074,2301.7979,931.4295,2240.6458,909.5581,2180.3337,889.42334,2099.0283,856.55884,2098.602,853.94556,2181.7634,865.83527,2268.035,903.45557,2372.4119,982.8494,2451.1296,1097.2571,2480.4644,1216.643,2453.2815,1293.5104,2377.3433,1323.3423,2279.0764,1330.4568,2194.5608,1318.545,2113.2446
898,898,14966,857.1163,2097.2468,851.5694,2008.6372,871.6353,1933.3962,915.49207,1860.8307,1001.8321,1802.5613,1091.513,1812.1432,1182.8032,1803.2333,1261.2184,1862.6499,1305.442,1935.425,1323.5493,2015.5643,1318.9625,2109.821,1291.9965,2110.805,1272.2258,2029.2726,1240.008,1971.7312,1205.4194,1931.9612,1153.7024,1908.4607,1088.35,1901.755,1024.8572,1907.5353,971.79443,1929.3972,934.88135,1969.5054,905.03864,2024.2532,890.0134,2097.7292,1291.9965,2110.805,1279.8007,2191.0032,1264.3394,2247.356,1239.0211,2305.3635,1187.7834,2349.5264,1103.3231,2365.675,1020.735,2343.442,967.26807,2300.0652,931.83344,2238.9639,910.0669,2179.1572,890.0134,2097.7292,857.1163,2097.2468,854.3538,2181.7014,866.0861,2266.964,903.5336,2371.0671,982.9926,2449.8853,1097.9739,2479.2373,1217.8073,2451.8228,1294.9177,2375.7864,1324.6471,2278.9326,1330.8325,2192.321,1318.9625,2109.821
899,899,14983,857.5171,2095.5664,852.18463,2004.7458,872.4701,1929.427,916.2098,1857.4243,1002.6073,1799.2529,1092.5961,1808.9575,1184.268,1799.8776,1262.8687,1859.1627,1306.9121,1931.7909,1324.8468,2011.4167,1319.416,2106.2883,1292.5055,2107.3987,1273.0852,2025.4099,1240.9034,1968.6904,1206.4404,1929.2299,1154.803,1905.8535,1089.4379,1899.1987,1026.1187,1904.9194,973.15656,1926.658,936.0933,1966.3047,905.94196,2020.4597,890.535,2096.0498,1292.5055,2107.3987,1281.1611,2190.8318,1265.9194,2245.975,1240.3544,2303.4807,1188.9398,2347.346,1104.3044,2363.3962,1021.29126,2341.4927,967.76654,2298.507,932.5028,2237.628,910.71967,2178.2004,890.535,2096.0498,857.5171,2095.5664,854.67816,2181.621,866.4073,2266.0496,903.7738,2370.004,983.4052,2448.5115,1099.0048,2477.5664,1219.2393,2450.2,1296.6544,2374.4788,1326.6002,2278.5862,1332.1342,2189.9678,1319.416,2106.2883
900,900,15000,857.9374,2094.1484,852.6955,2002.202,873.07697,1927.1738,916.7138,1855.7101,1003.2291,1797.5496,1093.4974,1807.3357,1185.3448,1797.8593,1264.0662,1856.8903,1307.9424,1929.1432,1325.6649,2008.0967,1319.5938,2102.7485,1292.9326,2104.0059,1273.8983,2022.4098,1241.7361,1966.6819,1207.3911,1927.8594,1155.8469,1905.002,1090.4705,1898.6395,1027.124,1904.2402,974.1031,1925.6111,936.8635,1964.6278,906.4768,2017.9617,890.9202,2094.6318,1292.9326,2104.0059,1282.5399,2190.526,1267.6512,2244.923,1241.9954,2302.6875,1190.3853,2347.263,1105.3124,2363.9111,1021.6355,2341.7517,967.97485,2298.2378,932.81244,2236.8442,911.0741,2177.4036,890.9202,2094.6318,857.9374,2094.1484,855.0871,2181.4944,866.7114,2265.3145,903.948,2369.6392,983.7403,2448.783,1100.0541,2478.112,1220.7307,2450.0679,1298.2864,2373.588,1328.1782,2278.207,1333.0413,2187.453,1319.5938,2102.7485
901,901,15016,858.0265,2093.9397,852.9317,2001.1814,873.52716,1925.9642,917.30066,1854.3013,1004.45184,1795.3864,1095.4037,1804.661,1187.7533,1795.0726,1266.5957,1854.3976,1309.9669,1926.9624,1326.941,2005.9792,1319.7917,2100.9314,1293.4115,2102.3928,1275.1504,2020.5208,1243.3826,1964.9453,1209.4082,1926.1125,1157.8951,1903.3582,1092.2079,1897.1254,1028.4767,1903.0941,975.0579,1924.6724,937.4901,1963.7437,906.8006,2016.9683,891.079,2094.396,1293.4115,2102.3928,1284.1299,2189.7473,1269.799,2244.8962,1244.3053,2304.315,1192.5751,2350.177,1106.9171,2367.4746,1022.3946,2345.2754,968.398,2301.0967,933.1845,2238.3132,911.3509,2177.357,891.079,2094.396,858.0265,2093.9397,855.3436,2180.672,867.04846,2265.4172,904.3056,2371.1614,984.44324,2451.2195,1101.4861,2480.6514,1222.7004,2451.719,1300.3315,2373.6436,1329.9683,2277.521,1334.0396,2186.544,1319.7917,2100.9314
902,902,15033,858.5756,2093.0183,853.605,1999.0066,874.444,1923.5072,918.3851,1851.4545,1006.1402,1791.7952,1097.7566,1800.6473,1190.3969,1791.0103,1269.0957,1850.4872,1311.8958,1923.3715,1328.0988,2002.4595,1319.8535,2097.516,1293.7654,2099.064,1276.4288,2016.9717,1245.216,1961.3073,1211.6932,1922.2318,1160.2941,1899.4402,1094.3948,1893.3083,1030.2974,1899.6777,976.4552,1921.7063,938.48566,1961.1974,907.39496,2014.5829,891.5625,2093.4355,1293.7654,2099.064,1285.1637,2189.0815,1271.0804,2244.2185,1245.5914,2303.9004,1193.8269,2350.1565,1107.892,2367.7485,1022.92004,2345.701,968.718,2301.4297,933.5192,2238.212,911.69196,2176.8252,891.5625,2093.4355,858.5756,2093.0183,855.9144,2180.4348,867.57166,2264.933,904.7163,2370.8662,985.0255,2450.9648,1102.3995,2480.2615,1223.7532,2451.0754,1301.2621,2372.9824,1330.7968,2276.053,1334.517,2183.599,1319.8535,2097.516
